date,router_signal_as_of_date,active_pair,portfolio_regime,regime_confidence,regime_reason,decision_action,decision_pair,decision_reason,decision_error,selection_ai_success,switch_executed,switch_penalty_applied,switch_cost_tracked,switch_penalty_return_applied,switch_review_action,switch_review_reason,switch_review_error,switch_review_ai_success,regime_changed,previous_portfolio_regime,cooldown_active,hold_gate_active,active_hold_days,cooldown_ranks,cooldown_poor_flags,cooldown_all_poor,initial_hold_active,active_regime_rank,active_overall_recent_rank,raw_returns_with_rf,router_vol_overlay_leverage,returns_with_rf,equity_curve_with_rf,active_obs,active_trailing_return,active_recent_return_20d,active_recent_return_40d,active_recent_momentum_improving,active_annualized_return,active_rolling_sharpe,active_drawdown,active_cvar_5,active_realized_vol,active_vol_tracking_error,active_turnover,active_drawdown_consistency_score,active_drawdown_consistency_mean_abs,active_drawdown_consistency_std_abs,active_drawdown_consistency_target_gap,active_max_abs_drawdown,active_max_drawdown_target_gap,active_max_drawdown_excess_over_target,active_risk_on_score,active_balanced_score,active_defensive_score,bh_equity
2024-08-07,2024-08-06,pca_covariance__inverse_vol,defensive,0.0,Deterministic volatility input fallback,hold,pca_covariance__inverse_vol,Switch review interval hold 3/10,,False,False,0.0,0.0,False,hold,Switch review interval hold 3/10,,False,False,,False,False,54,{},{},,False,,14,0.0005461317597072,1.0,0.0005461317597072,1073.121544715465,63,0.0208617184326991,-0.0201100962719837,0.0169185080819512,False,0.0834468737307965,0.8974718835717913,-0.0358890461864588,-0.0125023369290227,0.0929799309129235,-0.0070200690870764,0.0169755575735081,-0.0298598460796591,0.0337848055734397,0.0036446516530989,0.0262151944265602,0.035889046186459,0.0241109538135409,0.0,,,,1054.3456430988988
2024-08-08,2024-08-07,pca_covariance__inverse_vol,defensive,0.0,Deterministic volatility input fallback,hold,pca_covariance__inverse_vol,Switch review interval hold 4/10,,False,False,0.0,0.0,False,hold,Switch review interval hold 4/10,,False,False,,False,False,55,{},{},,False,,14,0.0086640261749674,1.0,0.0086640261749674,1082.459491562807,63,0.0189627186979876,-0.0243860255808297,0.0101395077733383,False,0.0758508747919507,0.8166373149663201,-0.035889046186459,-0.0125023369290227,0.0928819604515365,-0.0071180395484634,0.0186783115547159,-0.029859846079659,0.0337848055734398,0.0036446516530988,0.0262151944265601,0.0358890461864589,0.024110953813541,0.0,,,,1062.2878792703225
2024-08-09,2024-08-08,pca_covariance__inverse_vol,defensive,0.0,Deterministic volatility input fallback,hold,pca_covariance__inverse_vol,Switch review interval hold 5/10,,False,False,0.0,0.0,False,hold,Switch review interval hold 5/10,,False,False,,False,False,56,{},{},,False,,14,0.0059632228261307,1.0,0.0059632228261307,1088.933723168794,63,0.0307780123186332,-0.0210768560469101,0.0145842226133838,False,0.1231120492745329,1.30837924143591,-0.0358890461864589,-0.0125023369290227,0.094095079909263,-0.0059049200907369,0.0188822309807888,-0.0298598460796591,0.0337848055734398,0.0036446516530989,0.0262151944265602,0.0358890461864589,0.024110953813541,0.0,,,,1067.779748025118
2024-08-12,2024-08-09,pca_covariance__inverse_vol,defensive,0.0,Deterministic volatility input fallback,hold,pca_covariance__inverse_vol,Switch review interval hold 6/10,,False,False,0.0,0.0,False,hold,Switch review interval hold 6/10,,False,False,,False,False,57,{},{},,False,,14,0.0080545042315102,1.0,0.0080545042315102,1097.7399617842834,63,0.0281518570540425,-0.0155852689775774,0.0150107056141682,False,0.11260742821617,1.2066867141259705,-0.0358890461864587,-0.0125023369290227,0.0933195227045605,-0.0066804772954394,0.0186795770089602,-0.029859846079659,0.0337848055734398,0.0036446516530989,0.0262151944265601,0.0358890461864589,0.024110953813541,0.0,,,,1076.1857872344526
2024-08-13,2024-08-12,pca_covariance__inverse_vol,defensive,0.0,Deterministic volatility input fallback,hold,pca_covariance__inverse_vol,Switch review interval hold 7/10,,False,False,0.0,0.0,False,hold,Switch review interval hold 7/10,,False,False,,False,False,58,{},{},,False,,14,0.0005606630647435,1.0,0.0005606630647435,1098.3555966012736,63,0.0370490285984817,-0.0059892628728482,0.0173949507271662,False,0.1481961143939269,1.5680674015300309,-0.0358890461864588,-0.0125023369290227,0.0945087655347758,-0.0054912344652241,0.0189034164125132,-0.0298598460796592,0.0337848055734396,0.0036446516530989,0.0262151944265603,0.0358890461864588,0.0241109538135411,0.0,,,,1077.268335707767
2024-08-14,2024-08-13,pca_covariance__inverse_vol,defensive,0.0,Deterministic volatility input fallback,hold,pca_covariance__inverse_vol,Switch review interval hold 8/10,,False,False,0.0,0.0,False,hold,Switch review interval hold 8/10,,False,False,,False,False,59,{},{},,False,,14,-0.0007418184606139,1.0,-0.0007418184606139,1097.5411182782743,63,0.0374682425918456,-0.0127603456207688,0.0121804761703363,False,0.1498729703673826,1.585882978944241,-0.0358890461864588,-0.0125023369290227,0.0945044321411132,-0.0054955678588867,0.0188110149299067,-0.0306311381847483,0.0328324518288486,0.0034635900135969,0.0271675481711513,0.035889046186459,0.0241109538135409,0.0,,,,1075.3412604267855
2024-08-15,2024-08-14,pca_covariance__inverse_vol,defensive,0.0,Deterministic volatility input fallback,hold,pca_covariance__inverse_vol,Switch review interval hold 9/10,,False,False,0.0,0.0,False,hold,Switch review interval hold 9/10,,False,False,,False,False,60,{},{},,False,,14,0.0042243867764977,1.0,0.0042243867764977,1102.187363323533,63,0.0339263144172202,-0.0095587291376793,0.0122527868956233,False,0.1357052576688808,1.4370389085267412,-0.0358890461864589,-0.0125023369290227,0.0944339480745211,-0.0055660519254788,0.0187564276701432,-0.0337215616062287,0.0311168117568345,0.0048383733630632,0.0288831882431654,0.0358890461864589,0.024110953813541,0.0,,,,1079.061225132495
2024-08-16,2024-08-15,pca_covariance__inverse_vol,defensive,0.0,Deterministic volatility input fallback,hold,pca_covariance__inverse_vol,Switch review held active pair,,False,False,0.0,0.0,False,hold,,,True,False,defensive,False,False,61,"{""10"": 18, ""20"": 17, ""60"": 16}","{""10"": true, ""20"": true, ""60"": true}",True,False,,16,-0.0005527395161277,1.0,-0.0005527395161277,1101.5783091533078,63,0.0280090916150261,0.0007667547999438,0.0098738939401096,False,0.1120363664601046,1.2084070648241692,-0.0358890461864587,-0.0125023369290227,0.092714094216593,-0.007285905783407,0.0186637155511916,-0.0378245375519211,0.0294086425440447,0.0072331800959658,0.0305913574559552,0.0358890461864589,0.024110953813541,0.0,,,,1080.0684173269656
2024-08-19,2024-08-16,pca_covariance__inverse_vol,balanced,0.0,Deterministic volatility input fallback,hold,pca_covariance__inverse_vol,Switch review interval hold 1/10,,False,False,0.0,0.0,False,hold,Switch review interval hold 1/10,,False,True,,False,False,62,{},{},,False,5.0,16,-0.0026739388714978,1.0,-0.0026739388714978,1098.6366906991302,63,0.0278786624871492,0.0097189084175508,0.0074107407684952,True,0.1115146499485968,1.2027108504815476,-0.0358890461864589,-0.0125023369290227,0.0927194178916304,-0.0072805821083695,0.0190483074175043,-0.0476732445258971,0.0256509074260836,0.0133241519519807,0.0343490925739163,0.0358890461864589,0.024110953813541,0.0,,,,1078.35459943424
2024-08-20,2024-08-19,pca_covariance__inverse_vol,balanced,0.0,Deterministic volatility input fallback,hold,pca_covariance__inverse_vol,Switch review interval hold 2/10,,False,False,0.0,0.0,False,hold,Switch review interval hold 2/10,,False,False,,False,False,63,{},{},,False,5.0,16,-0.0007802336560382,1.0,-0.0007802336560382,1097.7798316958736,63,0.0203429155736913,0.004174637769909,0.0081520568253404,True,0.0813716622947655,0.8798441991032401,-0.0358890461864589,-0.0125023369290227,0.0924841720587595,-0.0075158279412404,0.0190936214247916,-0.0477614603879922,0.025617913590693,0.0133793739786853,0.0343820864093069,0.035889046186459,0.0241109538135409,0.0,,,,1078.1898118558474
2024-08-21,2024-08-20,pca_covariance__inverse_vol,balanced,0.0,Deterministic volatility input fallback,hold,pca_covariance__inverse_vol,Switch review interval hold 3/10,,False,False,0.0,0.0,False,hold,Switch review interval hold 3/10,,False,False,,False,False,64,{},{},,False,5.0,16,-0.0023533423239755,1.0,-0.0023533423239755,1095.19941744548,63,0.0182366505470612,0.0055618351471741,0.0051154321676413,True,0.0729466021882451,0.788720602256635,-0.0358890461864587,-0.0125023369290227,0.0924872533816603,-0.0075127466183396,0.0184234034499304,-0.0472420527853913,0.025812267797557,0.0130543205829483,0.0341877322024429,0.035889046186459,0.0241109538135409,0.0,,,,1076.3904664954612
2024-08-22,2024-08-21,pca_covariance__inverse_vol,balanced,0.0,Deterministic volatility input fallback,hold,pca_covariance__inverse_vol,Switch review interval hold 4/10,,False,False,0.0,0.0,False,hold,Switch review interval hold 4/10,,False,False,,False,False,65,{},{},,False,5.0,16,-0.0024281704131163,1.0,-0.0024281704131163,1092.5433126661312,63,0.0156217949247497,0.0142507645392013,0.0056201440218386,True,0.0624871796989991,0.6745292911907468,-0.0358890461864589,-0.0125023369290227,0.0926382004681968,-0.0073617995318031,0.0180262805832102,-0.0456816983567689,0.0263975617176879,0.0120792600744568,0.033602438282312,0.0358890461864587,0.0241109538135412,0.0,,,,1074.090384180526
2024-08-23,2024-08-22,pca_covariance__inverse_vol,balanced,0.0,Deterministic volatility input fallback,hold,pca_covariance__inverse_vol,Switch review interval hold 5/10,,False,False,0.0,0.0,False,hold,Switch review interval hold 5/10,,False,False,,False,False,66,{},{},,False,5.0,16,0.0093490760551887,1.0,0.0093490760551887,1102.8054793310168,63,0.0216047902535034,0.0126757343853763,0.0063236008214404,True,0.0864191610140137,0.9483521191293762,-0.035889046186459,-0.0125023369290227,0.0911256054273911,-0.0088743945726089,0.0179408275273057,-0.0440828298365336,0.0270000238914828,0.0110828537280165,0.0329999761085171,0.0358890461864589,0.024110953813541,0.0,,,,1086.4722835706402
2024-08-26,2024-08-23,pca_covariance__inverse_vol,balanced,0.0,Deterministic volatility input fallback,hold,pca_covariance__inverse_vol,Switch review interval hold 6/10,,False,False,0.0,0.0,False,hold,Switch review interval hold 6/10,,False,False,,False,False,67,{},{},,False,5.0,16,0.0044887161084032,1.0,0.0044887161084032,1107.7667866703432,63,0.0419652154609001,0.0170349371699104,0.0099969477604547,True,0.1678608618436006,1.8671029347547867,-0.035889046186459,-0.0121257229244045,0.0899044496792279,-0.010095550320772,0.0178428675912721,-0.0440828298365335,0.0270000238914829,0.0110828537280164,0.032999976108517,0.035889046186459,0.0241109538135409,0.0,,,,1091.6120263484331
2024-08-27,2024-08-26,pca_covariance__inverse_vol,balanced,0.0,Deterministic volatility input fallback,hold,pca_covariance__inverse_vol,Switch review interval hold 7/10,,False,False,0.0,0.0,False,hold,Switch review interval hold 7/10,,False,False,,False,False,68,{},{},,False,5.0,16,-0.0038612574180595,1.0,-0.0038612574180595,1103.4976613478832,63,0.0431128186889647,0.0202083126198423,0.0204262266317479,True,0.1724512747558589,1.9145856163131476,-0.0358890461864587,-0.0121257229244045,0.090072375602582,-0.0099276243974179,0.0177936643998688,-0.0440828298365336,0.0270000238914828,0.0110828537280165,0.0329999761085171,0.0358890461864589,0.024110953813541,0.0,,,,1088.7893163041435
2024-08-28,2024-08-27,pca_covariance__inverse_vol,balanced,0.0,Deterministic volatility input fallback,hold,pca_covariance__inverse_vol,Switch review interval hold 8/10,,False,False,0.0,0.0,False,hold,Switch review interval hold 8/10,,False,False,,False,False,69,{},{},,False,5.0,16,-0.0033204380965058,1.0,-0.0033204380965058,1099.8396421477923,63,0.0367595510986752,0.0154062481432888,0.0176792469719031,True,0.147038204394701,1.6256369203909002,-0.0358890461864589,-0.0121257229244045,0.0904495970473802,-0.0095504029526198,0.0180244046583421,-0.0440828298365336,0.0270000238914828,0.0110828537280164,0.0329999761085171,0.0358890461864589,0.024110953813541,0.0,,,,1083.516009132309
2024-08-29,2024-08-28,pca_covariance__inverse_vol,balanced,0.0,Deterministic volatility input fallback,hold,pca_covariance__inverse_vol,Switch review interval hold 9/10,,False,False,0.0,0.0,False,hold,Switch review interval hold 9/10,,False,False,,False,False,70,{},{},,False,5.0,16,0.0043108707553852,1.0,0.0043108707553852,1104.5911428912073,63,0.0419107251352884,-0.0027177099887356,0.0107220201010794,False,0.1676429005411538,1.8851644724674943,-0.0358890461864588,-0.0121257229244045,0.0889274665365011,-0.0110725334634989,0.0180996913027441,-0.0446655692173999,0.0264362706878965,0.0111018399052964,0.0335637293121034,0.0358890461864589,0.024110953813541,0.0,,,,1087.3319288596138
2024-08-30,2024-08-29,expanding_covariance__hysteresis_portfolio,balanced,0.0,Deterministic volatility input fallback,switch,expanding_covariance__hysteresis_portfolio,,,True,True,0.0,0.0,False,switch,,,True,False,balanced,False,False,71,"{""10"": 18, ""20"": 18, ""60"": 15}","{""10"": true, ""20"": true, ""60"": true}",True,False,5.0,1,-0.0046279492584883,1.0,-0.0046279492584883,1099.49096192283,63,0.0481484715912451,0.0039091893839843,0.0095988010380996,False,0.1925938863649807,2.162435203422446,-0.0358890461864589,-0.0121257229244045,0.0890634253734706,-0.0109365746265293,0.0179663168926465,-0.0472665826860061,0.0245910878397,0.0118576705257061,0.0354089121602999,0.035889046186459,0.0241109538135409,0.0,,,,1081.7894525573663
2024-09-03,2024-08-30,expanding_covariance__hysteresis_portfolio,risk_on,0.0,Deterministic volatility input fallback,hold,expanding_covariance__hysteresis_portfolio,Switch review interval hold 1/10,,False,False,0.0,0.0,False,hold,Switch review interval hold 1/10,,False,True,,False,False,2,{},{},,False,15.0,1,-0.0056581300658642,1.0,-0.0056581300658642,1093.2874656983893,63,0.0539060291816166,0.0104884802577622,0.0184568603575651,True,0.2156241167264667,2.493554655297146,-0.0268099827601263,-0.0111792789426789,0.0864725849374943,-0.0135274150625057,0.0009879679839064,-0.0522968201916523,0.0172565812842369,0.0095534014758892,0.042743418715763,0.0268099827601262,0.0331900172398737,0.0,-2.2423877857134658,-2.2423877857134658,-2.233004291747422,1073.186886742385
2024-09-04,2024-09-03,expanding_covariance__hysteresis_portfolio,risk_on,0.0,Deterministic volatility input fallback,hold,expanding_covariance__hysteresis_portfolio,Switch review interval hold 2/10,,False,False,0.0,0.0,False,hold,Switch review interval hold 2/10,,False,False,,False,False,3,{},{},,False,15.0,1,-0.0007583260085276,1.0,-0.0007583260085276,1092.4587116509426,63,0.0490002876851733,0.0169866935799061,0.0164366426622392,True,0.1960011507406933,2.2427023370336943,-0.0268099827601263,-0.0111792789426789,0.0873950802583698,-0.0126049197416301,0.0009879679839064,-0.0466981297150904,0.0200559265225179,0.0067540562376083,0.039944073477482,0.0268099827601262,0.0331900172398737,0.0,-2.0195158972210585,-2.0195158972210585,-2.0101324032550143,1071.7735550451716
2024-09-05,2024-09-04,expanding_covariance__hysteresis_portfolio,risk_on,0.0,Deterministic volatility input fallback,hold,expanding_covariance__hysteresis_portfolio,Switch review interval hold 3/10,,False,False,0.0,0.0,False,hold,Switch review interval hold 3/10,,False,False,,False,False,4,{},{},,False,15.0,1,0.0024257797717775,1.0,0.0024257797717775,1095.1119927318728,63,0.0474774318505845,0.0211774620945883,0.0174776356504017,True,0.1899097274023381,2.1716608263821535,-0.0268099827601262,-0.0111792789426789,0.0874490735824136,-0.0125509264175863,0.0009879679839064,-0.0459501744935538,0.0204299041332861,0.0063800786268399,0.0395700958667138,0.0268099827601261,0.0331900172398738,0.0,-1.9554529449235143,-1.9554529449235143,-1.94606945095747,1073.9042110413673
2024-09-06,2024-09-05,expanding_covariance__hysteresis_portfolio,risk_on,0.0,Deterministic volatility input fallback,hold,expanding_covariance__hysteresis_portfolio,Switch review interval hold 4/10,,False,False,0.0,0.0,False,hold,Switch review interval hold 4/10,,False,False,,False,False,5,{},{},,False,15.0,1,-0.0065088617726095,1.0,-0.0065088617726095,1088.00720726193,63,0.0419356572850378,0.0236946853687282,0.0157437492233791,True,0.1677426291401515,1.944039944183972,-0.0268099827601261,-0.0111792789426789,0.0862855877226138,-0.0137144122773861,0.0009879679839064,-0.0459501744935537,0.0204299041332862,0.00638007862684,0.0395700958667137,0.0268099827601263,0.0331900172398736,0.0,-1.745501519350808,-1.745501519350808,-1.736118025384764,1067.3340835592328
2024-09-09,2024-09-06,expanding_covariance__hysteresis_portfolio,risk_on,0.0,Deterministic volatility input fallback,hold,expanding_covariance__hysteresis_portfolio,Switch review interval hold 5/10,,False,False,0.0,0.0,False,hold,Switch review interval hold 5/10,,False,False,,False,False,6,{},{},,False,15.0,1,0.0074655486814447,1.0,0.0074655486814447,1096.1601733494197,63,0.0314860142217638,0.0090205768877653,0.0006354421641492,True,0.1259440568870553,1.444318771531824,-0.0268099827601262,-0.0111792789426789,0.0871996261278809,-0.012800373872119,0.0009879679839064,-0.0419326665710138,0.0224386580945561,0.0043713246655699,0.0375613419054438,0.0268099827601262,0.0331900172398737,0.0,-1.296727166973716,-1.296727166973716,-1.287343673007672,1073.352229914878
2024-09-10,2024-09-09,expanding_covariance__hysteresis_portfolio,risk_on,0.0,Deterministic volatility input fallback,hold,expanding_covariance__hysteresis_portfolio,Switch review interval hold 6/10,,False,False,0.0,0.0,False,hold,Switch review interval hold 6/10,,False,False,,False,False,7,{},{},,False,15.0,1,0.0010604154455444,1.0,0.0010604154455444,1097.323175051533,63,0.0533774816399855,0.0107673567467266,0.007492793507719,True,0.2135099265599422,2.5769771741068146,-0.0268099827601261,-0.009200014701637,0.0828528590416968,-0.0171471409583031,0.0009879679839064,-0.0419326665710138,0.0224386580945562,0.00437132466557,0.0375613419054437,0.0268099827601262,0.0331900172398737,0.0,-2.3012125582259695,-2.3012125582259695,-2.2918290642599253,1072.5159631885094
2024-09-11,2024-09-10,expanding_covariance__hysteresis_portfolio,risk_on,0.0,Deterministic volatility input fallback,hold,expanding_covariance__hysteresis_portfolio,Switch review interval hold 7/10,,False,False,0.0,0.0,False,hold,Switch review interval hold 7/10,,False,False,,False,False,8,{},{},,False,15.0,1,0.0033439233244951,1.0,0.0033439233244951,1100.9986814920503,63,0.04823292935498,0.0036973311580938,0.009966827273674,False,0.1929317174199202,2.3489162970670527,-0.0268099827601263,-0.009200014701637,0.0821364804104864,-0.0178635195895135,0.0009879679839064,-0.0434372966600299,0.0217347025585872,0.0051719992186172,0.0382652974414127,0.0268099827601262,0.0331900172398737,0.0,-2.0937434702683086,-2.0937434702683086,-2.0843599763022644,1075.9597307944923
